route_id,stop_name
2300,Újpest-központ
3140,Újpest-központ
5300,Újpest-központ
1700,Újpest-központ
1040,Újpest-központ
2040,Újpest-központ
0300,Újpest-központ
1961,Újpest-városkapu
2040,Újpest-városkapu
1041,Újpest-városkapu
1040,Újpest-városkapu
5300,Újpest-városkapu
1960,Újpest-városkapu
1220,Újpest-városkapu
1210,Újpest-városkapu
1960,"Újpest, Árpád út hajóállomás"
1220,"Újpest, Árpád út hajóállomás"
1040,"Újpest, Árpád út hajóállomás"
2040,"Újpest, Árpád út hajóállomás"
1041,"Újpest, Árpád út hajóállomás"
0960,"Újpest, Fóti út"
1960,"Újpest, Fóti út"
0250,Újpesti Erőmű
1210,Újpesti Erőmű
0205,Újpesti Erőmű
1200,Újpesti Erőmű
0960,Újpesti rendelőintézet
2200,Újpesti rendelőintézet
3148,Újpesti rendelőintézet
3140,Újpesti rendelőintézet
0205,Újpesti rendelőintézet
3120,Újpesti rendelőintézet
0078,Újszász utca
2765,Újszász utca
1765,Újszász utca
2234,Újtelep út
1231,Újtelep út
1350,Újtelep út
1230,Újtelep út
0350,Újtelep út
4801,Újváros park
4800,Újváros park
4808,Újváros park
4810,Újváros park
3508,Ungvár utca
2361,Ungvár utca
3500,Ungvár utca
2360,Ungvár utca
2040,Ungvári utca
1040,Ungvári utca
1041,Ungvári utca
1100,Uránia
0070,Uránia
1335,Uránia
0085,Uránia
1120,Uránia
1085,Uránia
0050,Uránia
1780,Uránia
1980,Uszoda
0670,Uszoda
0710,Uzsoki utca
1520,Uzsoki utca
4838,Üllői út
0360,Üllői út
4830,Üllői út
1830,Üllői út
0540,Ültetvény utca
1660,Ültetvény utca
0650,Ürömi utca
1110,Ürömi utca
0651,Ürömi utca
1650,Ürömi utca
0290,Ürömi utca
1640,Váciihály utca
2640,Váciihály utca
2802,Váciihály utca (József Attila-telep)
2800,Váciihály utca (József Attila-telep)
2790,Váciihály utca (József Attila-telep)
2380,Váciihály utca (József Attila-telep)
0380,Váciihály utca (József Attila-telep)
2792,Váciihály utca (József Attila-telep)
3560,Vadaskerti utca
3592,Vadaskerti utca
35618,Vadaskerti utca
3610,Vadaskerti utca
3561,Vadaskerti utca
2960,Vadgesztenye utca
2200,Vadgesztenye utca
2961,Vadgesztenye utca
0205,Vadgesztenye utca
4758,Vág utca
0050,Vág utca
4750,Vág utca
1050,Vágány utca / Dózsa György út
4794,Vágány utca / Dózsa György út
0300,Vágány utca / Dózsa György út
4758,Vágány utca / Dózsa György út
2300,Vágány utca / Dózsa György út
0301,Vágány utca / Dózsa György út
4750,Vágány utca / Dózsa György út
3410,Vágány utca / Róbert Károly körút
3010,Vágány utca / Róbert Károly körút
0300,Vágány utca / Róbert Károly körút
1050,Vágány utca / Róbert Károly körút
0205,Vágány utca / Róbert Károly körút
0301,Vágány utca / Róbert Károly körút
2300,Vágány utca / Róbert Károly körút
3014,Vágány utca / Róbert Károly körút
0320,Vágány utca / Róbert Károly körút
3240,Vágóhíd utca
2130,Vágóhíd utca
0330,Vágóhíd utca
3020,Vágóhíd utca
3510,Vágóhíd utca
0360,Vágóhíd utca
3370,Vágóhíd utca
1140,Vágóhíd utca
3511,Vágóhíd utca
3024,Vágóhíd utca
2810,Vágóhíd utca
2140,Vágóhíd utca
3014,Vajda Péter utca
3010,Vajda Péter utca
3410,Vajda Péter utca
0980,Vajk utca
2170,Vajk utca
0985,Vajk utca
2175,Vajk utca
1935,Vajk utca
4724,Vakok Intézete
4728,Vakok Intézete
4740,Vakok Intézete
1810,Valéria tér
2810,Valéria tér
3198,Váradi utca
1600,Váradi utca
3190,Váradi utca
3170,Váradi utca
3410,Váradi utca
2600,Váradi utca
1980,Varjú utca
2845,Varjú utca
1821,Varjú utca
1830,Varjú utca
1840,Varjú utca
1820,Varjú utca
2825,Varjú utca
3410,Várkert Bazár
3190,Várkert Bazár
3198,Várkert Bazár
1300,Várna utca
4801,Várna utca
4808,Várna utca
4800,Várna utca
1410,Városház tér
1335,Városház tér
0330,Városház tér
1140,Városház tér
0580,Városház tér
2511,Városház tér
3470,Városház tér
3478,Városház tér
1580,Városház tér
2510,Városház tér
2411,Városház tér
2130,Városház tér
2500,Városház tér
2502,Városház tér
2410,Városház tér
2140,Városház tér
3560,Városház tér
2790,Városi Könyvtár
0380,Városi Könyvtár
2792,Városi Könyvtár
1460,Városközpont (Ferihegyi út)
1461,Városközpont (Ferihegyi út)
0980,Városközpont (Ferihegyi út)
1980,Városközpont (Ferihegyi út)
0980,"Városközpont, Posta"
0460,"Városközpont, Posta"
0210,Városkút
2120,Városkút
3600,Városkút
0211,Városkút
35618,Városmajor
0050,Városmajor
0910,Városmajor
1560,Városmajor
3600,Városmajor
0221,Városmajor
3170,Városmajor
3560,Városmajor
0570,Városmajor
2220,Városmajor
0220,Városmajor
3590,Városmajor
3610,Városmajor
3598,Városmajor
3592,Városmajor
3561,Városmajor
1550,Városmajor
0710,Varrógép utca
1520,Varrógép utca
1942,Vas Gereben utca
2945,Vas Gereben utca
0895,Vas Gereben utca
3598,Vas Gereben utca
0380,Vas Gereben utca
3420,Vas Gereben utca
0381,Vas Gereben utca
2780,Vas Gereben utca
2380,Vas Gereben utca
1940,Vas Gereben utca
0845,Vas Gereben utca
2944,Vas Gereben utca
3590,Vas Gereben utca
1990,Vas Gereben utca
0550,Vas Gereben utca
3591,Vas Gereben utca
0680,Vas Gereben utca
3592,Vas Gereben utca
0844,Vas Gereben utca
1380,Vas Gereben utca
3428,Vas Gereben utca
0540,Vas Gereben utca
0075,Vásárcsarnok
0960,Vásárcsarnok
0078,Vásárcsarnok
0460,Vásárcsarnok
2961,Vásárcsarnok
2960,Vásárcsarnok
3690,Vásárcsarnok
1961,Vásárcsarnok
1085,Vásárcsarnok
0070,Vásárcsarnok
1960,Vásárcsarnok
1300,Vásárcsarnok
3698,Vásárcsarnok
1335,Vásárcsarnok
1460,Vásárcsarnok
0085,Vásárcsarnok
1510,Vasgyár utca
2170,Vasgyár utca
1510,Vaspálya utca
2175,Vaspálya utca
1170,Vaspálya utca
1730,Vasút utca
0870,Vasút utca
0880,Vasút utca
0881,Vasút utca
2870,Vasút utca
1720,Vasút utca
1870,Vasút utca
2720,Vasút utca
2360,"Vecsés, Fő út"
1935,"Vecsés, Fő út"
2360,"Vecsés,arket Central Ferihegy"
1935,"Vecsés,arket Central Ferihegy"
2025,Vecsey Ferenc utca
1615,Vecsey Ferenc utca
1610,Vecsey Ferenc utca
0975,Vecsey Ferenc utca
0205,Vécsey Károly utca
2200,Vécsey Károly utca
0960,Vécsey Károly utca
3520,Vécsey utca
3510,Vécsey utca
0360,Védgát utca
0350,Védgát utca
1480,Védgát utca
1510,Védgát utca
1110,Vend utca
2910,Vend utca
0110,Vend utca
0910,Vend utca
1950,Venyige utca
3281,Venyige utca
3280,Venyige utca
3370,Venyige utca
0950,Venyige utca
0290,Verecke lépcső
0110,Verecke lépcső
1110,Verecke lépcső
1765,Veres Péter út
2765,Veres Péter út
2770,Veres Péter út
0078,Veres Péter út
0910,Vérhalom tér
2910,Vérhalom tér
2910,Vérhalom utca
0910,Vérhalom utca
1910,Vérhalom utca
1840,Vezér utca
1310,Vezér utca
4820,Vezér utca
2845,Vezér utca
1440,Vezér utca
2310,Vezér utca
4808,Vezér utca / Fogarasi út
4800,Vezér utca / Fogarasi út
4801,Vezér utca / Fogarasi út
1300,Vezér utca / Fogarasi út
0150,Victorugo utca
4768,Victorugo utca
4760,Victorugo utca
1150,Victorugo utca
0920,Vidámvásár utca
0921,Vidámvásár utca
0450,Vidámvásár utca (Georgina utca)
0460,Vidámvásár utca (Georgina utca)
1460,Vidor utca
2765,Vidor utca
1461,Vidor utca
0460,Vidor utca
1765,Vidor utca
1580,Víg utca (Sporttelep)
2500,Víg utca (Sporttelep)
0580,Víg utca (Sporttelep)
2502,Víg utca (Sporttelep)
3024,Vigadó tér
3020,Vigadó tér
3028,Vigadó tér
2180,Vihar utca
2370,Vihar utca
1370,Vihar utca
0580,Vihar utca
0710,Vihorlát út
1520,Vihorlát út
0931,Villanytelep
3508,Villanytelep
3500,Villanytelep
0930,Villanytelep
2120,Vincellér utca
0530,Vincellér utca
1500,Vincellér utca
1540,Vincellér utca
0650,Virág Benedek utca
0651,Virág Benedek utca
1550,Virányos út
1560,Virányos út
2700,Visonta utca
1700,Visonta utca
4794,Viza utca
1150,Viza utca
0150,Viza utca
2220,Vízművek
0221,Vízművek
0220,Vízművek
1041,Vízművek
1040,Vízművek
0381,Vízművek lakótelep
1380,Vízművek lakótelep
1041,Vízművek lakótelep
2780,Vízművek lakótelep
1040,Vízművek lakótelep
2380,Vízművek lakótelep
0380,Vízművek lakótelep
2040,Víztorony
2700,Víztorony
0250,Víztorony
1210,Víztorony
1700,Víztorony
1040,Víztorony
1041,Víztorony
1660,Víztorony tér
0540,Víztorony tér
3592,Völgy utca
0360,Völgy utca
3560,Völgy utca
3561,Völgy utca
1520,Völgy utca
1590,Völgy utca
35618,Völgy utca
3610,Völgy utca
0350,Völgy utca
1020,Vöröskő utca
1120,Vöröskő utca
0460,Vörösmarty utca
1050,Vörösmarty utca
1510,Vörösmarty utca
1310,Vörösmarty utca
3520,Vörösmarty utca
1980,Vörösmarty utca
5100,Vörösmarty utca
1460,Vörösmarty utca
0980,Vörösmarty utca
0360,Vörösmarty utca
0985,Vörösmarty utca
1350,Vörösmarty utca
2361,Vörösmartyihály utca
2360,Vörösmartyihály utca
1944,Vörösmartyihály utca
1365,Vörösmartyihály utca
2792,Wesselényi utca
2310,Wesselényi utca
2800,Wesselényi utca
0050,Wesselényi utca
2234,Wesselényi utca
1230,Wesselényi utca
1231,Wesselényi utca
0250,Wesselényi utca
0350,Wesselényi utca
1821,Wesselényi utca
1840,Wesselényi utca
3520,Wesselényi utca
2802,Wesselényi utca
1410,Wesselényi utca
2240,Wesselényi utca
1820,Wesselényi utca
2790,Wesselényi utca
4740,Wesselényi utca / Erzsébet körút
3040,Wesselényi utca / Erzsébet körút
3060,Wesselényi utca / Erzsébet körút
4760,Wesselényi utca / Izabella utca
4734,Wesselényi utca / Izabella utca
4768,Wesselényi utca / Izabella utca
1840,Wlassics Gyula utca
1830,Wlassics Gyula utca
1980,Wlassics Gyula utca
1820,Wlassics Gyula utca
2845,Wlassics Gyula utca
1821,Wlassics Gyula utca
2825,Wlassics Gyula utca
1140,XIII. utca / Dózsa György út
2870,XIII. utca / Dózsa György út
2140,XIII. utca / Dózsa György út
2130,XIII. utca / Dózsa György út
1140,XVI. utca
2140,XVI. utca
1460,XVII. utca
1980,XVII. utca
2765,XVII. utca
1765,XVII. utca
1461,XVII. utca
0980,XVII. utca
0980,XVIII. utca
2765,XVIII. utca
1765,XVIII. utca
1980,XVIII. utca
1340,Záhony utca
0340,Záhony utca
1060,Záhony utca
1480,Zalaegerszeg utca
0680,Zalaegerszeg utca
0990,Zalán utca
1510,Zalán utca
2430,Zemplén Győző utca
1600,Zemplén Győző utca
4750,Zichy Géza utca
4758,Zichy Géza utca
4740,Zichy Géza utca
4700,Zichy Jenő utca
4780,Zichy Jenő utca
1880,Zichy Péter utca
2220,Zichy Péter utca
1885,Zichy Péter utca
0910,Zivatar utca
1910,Zivatar utca
2910,Zivatar utca
0990,Zobor utca
1230,Zobor utca
1231,Zobor utca
1990,Zoltán utca
0990,Zoltán utca
1942,Zoltán utca
1940,Zoltán utca
3590,Zólyomi lépcső
3598,Zólyomi lépcső
3592,Zólyomi lépcső
3591,Zólyomi lépcső
2960,Zombori utca
2961,Zombori utca
2500,Zöldike utca
2502,Zöldike utca
0290,Zöldkert út
1110,Zöldkert út
0290,Zöldmáli lejtő
1110,Zöldmáli lejtő
0540,Zöldségpiac
0550,Zöldségpiac
2945,Zöldségpiac
0845,Zöldségpiac
0844,Zöldségpiac
0895,Zöldségpiac
2944,Zöldségpiac
1150,Zrínyi utca
0881,Zrínyi utca
0540,Zrínyi utca
0150,Zrínyi utca
0880,Zrínyi utca
1730,Zrínyi utca
0550,Zrínyi utca
3698,Zugló kocsiszín (kapu)
3428,Zugló kocsiszín (kapu)
3690,Zugló kocsiszín (kapu)
3014,Zugló vasútállomás
0070,Zugló vasútállomás
1120,Zugló vasútállomás
3410,Zugló vasútállomás
1100,Zugló vasútállomás
0075,Zugló vasútállomás
0050,Zugló vasútállomás
0085,Zugló vasútállomás
3010,Zugló vasútállomás
1085,Zugló vasútállomás
1335,Zugló vasútállomás
1100,Zugló vasútállomás (Hermina út)
4728,Zugló vasútállomás (Hermina út)
4724,Zugló vasútállomás (Hermina út)
1120,Zugló vasútállomás (Hermina út)
35618,Zuhatag sor
3592,Zuhatag sor
3610,Zuhatag sor
3560,Zuhatag sor
3561,Zuhatag sor
2370,Zúzmara utca
1370,Zúzmara utca
4801,Zsálya utca
4808,Zsálya utca
4800,Zsálya utca
4810,Zsálya utca
0662,Zsellér dűlő
1350,Zsellér dűlő
0665,Zsellér dűlő
0660,Zsellér dűlő
0078,Zsemlékes út
2765,Zsemlékes út
1765,Zsemlékes út
3198,Zsigmond tér
1090,Zsigmond tér
3410,Zsigmond tér
3190,Zsigmond tér
0090,Zsigmond tér
3170,Zsigmond tér
0150,Zsil utca
1150,Zsil utca
3020,Zsil utca
3028,Zsil utca
3024,Zsil utca
1040,Zsilip utca
1041,Zsilip utca
2040,Zsilip utca
1960,Zsilip utca
4800,Zsivora park
4810,Zsivora park
4808,Zsivora park
2960,Zsókavár utca
0460,Zsókavár utca
2961,Zsókavár utca
0078,Zsókavár utca
1300,Zsókavár utca
1961,Zsókavár utca
1960,Zsókavár utca
0960,Zsókavár utca
